Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,Signal_Line,SMA_20,SMA_50,SMA_200,BB_middle,BB_upper,BB_lower,Stochastic_K,Stochastic_D,ATR,OBV,ROC,MFI,RVI
2023-12-21 00:00:00-05:00,42.92970341252244,43.11415805902264,42.114213669835856,42.735538482666016,18079500,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,,
2023-12-22 00:00:00-05:00,42.84233325962718,43.31803349230375,42.531670825074386,42.71612548828125,11893900,0.0,0.0,,-0.0015486149366665813,-0.0003097229873333163,,,,,,,,,,-11893900.0,,,
2023-12-26 00:00:00-05:00,42.71612382995256,42.78408100341097,42.230713331884914,42.64816665649414,9624300,0.0,0.0,,-0.00816548655455307,-0.0018808757007772671,,,,,,,,,,-21518200.0,,,
2023-12-27 00:00:00-05:00,42.61904304629163,42.88116145524927,42.43458468757335,42.706417083740234,9253800,0.0,0.0,,-0.00860983352268363,-0.00322666726515854,,,,,,,,,,-12264400.0,,,
2023-12-28 00:00:00-05:00,42.68699779482807,43.11415767398701,42.60933034222392,42.832618713378906,9023400,0.0,0.0,,0.0012075156161870382,-0.0023398306888894244,,,,,,,,,,-3241000.0,,,
2023-12-29 00:00:00-05:00,42.80349425436279,42.85203455939425,42.28896035493114,42.57049560546875,13694900,0.0,0.0,,-0.01202469541162543,-0.004276803633436625,,,,,,,,,,-16935900.0,,,
2024-01-02 00:00:00-05:00,42.5704994627871,43.03959541344606,42.277311231587426,42.67799758911133,16514500,0.29,0.0,,-0.013679121933030558,-0.006157267293355412,,,,,,,,,,-421400.0,,,
2024-01-03 00:00:00-05:00,42.68776976264534,42.883227328145885,42.23821997162417,42.326175689697266,15442700,0.0,0.0,,-0.04288500224427594,-0.013502814283539518,,,,,,,,,,-15864100.0,,,
2024-01-04 00:00:00-05:00,42.28708617621887,42.36526697066871,41.52480572212763,41.661624908447266,19595600,0.0,0.0,,-0.11829098216340128,-0.03446044785951188,,,,,,,,,,-35459700.0,,,
2024-01-05 00:00:00-05:00,41.80821330716529,42.32617642393333,41.759349846953256,42.06230926513672,12647500,0.0,0.0,,-0.14405827151326633,-0.056380012590262776,,,,,,,,,,-22812200.0,,,-0.1520221181203978
2024-01-08 00:00:00-05:00,42.06231236751323,42.82459284156471,41.954810510291956,42.736637115478516,16124400,0.0,0.0,,-0.10881209395083857,-0.06686642886237794,,,,,,,,,,-6687800.0,0.0025707709590359253,,-0.02222277021583063
