Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,Signal_Line,SMA_20,SMA_50,SMA_200,BB_middle,BB_upper,BB_lower,Stochastic_K,Stochastic_D,ATR,OBV,ROC,MFI,RVI
2023-12-21 00:00:00-05:00,283.6950911546437,284.6323691134531,282.4453772777215,284.4956970214844,2313100,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,,
2023-12-22 00:00:00-05:00,283.82200001541423,285.5501107851788,283.6267201315363,284.79833984375,1700300,0.0,0.0,,0.024142447360247843,0.004828489472049569,,,,,,,,,,1700300.0,,,
2023-12-26 00:00:00-05:00,284.3296958055298,286.11638464297044,284.00751676109974,285.9308776855469,1381500,0.0,0.0,,0.13312724167633405,0.030488239912906466,,,,,,,,,,3081800.0,,,
2023-12-27 00:00:00-05:00,285.57941724736924,287.6590259761475,285.54035530910016,287.5809020996094,1892100,0.0,0.0,,0.3486229484112755,0.09411518161258028,,,,,,,,,,4973900.0,,,
2023-12-28 00:00:00-05:00,287.5028121677926,289.45549197202376,287.0439312219771,288.84039306640625,1907100,0.0,0.0,,0.6139579188636048,0.1980837290627852,,,,,,,,,,6881000.0,,,
2023-12-29 00:00:00-05:00,288.8306036134478,289.82648932578576,288.3229176197748,289.4945373535156,2227500,0.0,0.0,,0.8670272215359773,0.33187242755742363,,,,,,,,,,9108500.0,,,
2024-01-02 00:00:00-05:00,288.0690568723986,290.24630543441987,288.0690568723986,290.0119934082031,4458400,0.0,0.0,,1.0966987852966668,0.4848376991052723,,,,,,,,,,13566900.0,,,
2024-01-03 00:00:00-05:00,289.9729459335399,290.93951288541587,287.2880112489701,287.4247131347656,3114800,0.0,0.0,,1.0577501734355224,0.5994201939713224,,,,,,,,,,10452100.0,,,
2024-01-04 00:00:00-05:00,288.3326542031037,290.236498786008,284.0367653801768,284.83734130859375,4615400,0.0,0.0,,0.8087807144943326,0.6412922980759245,,,,,,,,,,5836700.0,,,
2024-01-05 00:00:00-05:00,282.36723125515,283.4607270872559,280.40480847613105,282.1524353027344,3406900,0.0,0.0,,0.39032176226959336,0.5910981909146582,,,,,,,,,,2429800.0,,,0.11214364602056953
2024-01-08 00:00:00-05:00,281.68381476822367,285.09123125100433,280.7172180725443,284.99359130859375,3097000,0.0,0.0,,0.2846661191162525,0.529811776554977,,,,,,,,,,5526800.0,0.17500942626621707,,0.18882273917454123
2024-01-09 00:00:00-05:00,282.7773241578185,283.98797607421875,280.7172315177361,283.98797607421875,2176400,0.0,0.0,,0.11842340428404441,0.4475341021007905,,,,,,,,,,3350400.0,-0.2845394990630363,,0.18817169367819936
2024-01-10 00:00:00-05:00,284.11488842545424,287.4246947264902,283.9879594812101,287.13177490234375,2199700,0.0,0.0,,0.23761407947353064,0.40555009757533855,,,,,,,,,,5550100.0,0.4199956389871137,,0.2243781678686981
2024-01-11 00:00:00-05:00,287.4832884925486,287.97145843069484,283.7731790853199,287.19036865234375,2047400,0.0,0.0,56.59649746670711,0.3329633796422513,0.3910327539887211,,,,,,,64.41149094066854,,3.2142469636488125,7597500.0,-0.1357995069958978,61.24313319718485,0.1438332642681883
