Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,Signal_Line,SMA_20,SMA_50,SMA_200,BB_middle,BB_upper,BB_lower,Stochastic_K,Stochastic_D,ATR,OBV,ROC,MFI,RVI
2023-12-21 00:00:00-05:00,159.27999877929688,160.5,158.74000549316406,160.38999938964844,1069300,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,,
2023-12-22 00:00:00-05:00,158.8800048828125,162.89999389648438,158.8800048828125,161.9499969482422,1347200,0.0,0.0,,0.12444424968839485,0.02488884993767897,,,,,,,,,,1347200.0,,,
2023-12-26 00:00:00-05:00,162.0,162.25999450683594,161.16000366210938,161.6199951171875,763300,0.0,0.0,,0.1942002052325904,0.058751120996661264,,,,,,,,,,583900.0,,,
2023-12-27 00:00:00-05:00,161.58999633789062,161.72999572753906,160.5,160.99000549316406,936900,0.0,0.0,,0.19638361685957761,0.08627762016924453,,,,,,,,,,-353000.0,,,
2023-12-28 00:00:00-05:00,160.99000549316406,162.25,160.39999389648438,161.47000122070312,784900,0.0,0.0,,0.23414653452647372,0.11585140304069037,,,,,,,,,,431900.0,,,
2023-12-29 00:00:00-05:00,161.5,162.9199981689453,160.72000122070312,160.9499969482422,916600,0.0,0.0,,0.21958270715148842,0.13659766386285,,,,,,,,,,-484700.0,,,
2024-01-02 00:00:00-05:00,160.13999938964844,160.13999938964844,157.99000549316406,159.25999450683594,1506200,0.0,0.0,,0.07085492448453579,0.12344911598718716,,,,,,,,,,-1990900.0,,,
2024-01-03 00:00:00-05:00,158.88999938964844,159.17999267578125,157.47999572753906,158.39999389648438,1061400,0.0,0.0,,-0.11508119238496306,0.07574305431275713,,,,,,,,,,-3052300.0,,,
2024-01-04 00:00:00-05:00,157.9600067138672,160.52000427246094,157.82000732421875,158.86000061035156,1238900,0.0,0.0,,-0.2227504783715517,0.016044347775895362,,,,,,,,,,-1813400.0,,,
2024-01-05 00:00:00-05:00,158.52000427246094,159.7899932861328,157.7899932861328,158.2100067138672,1039100,0.0,0.0,,-0.3564196545378593,-0.05844845268685557,,,,,,,,,,-2852500.0,,,0.11347078794737588
2024-01-08 00:00:00-05:00,158.27000427246094,159.17999267578125,156.66000366210938,158.5399932861328,880100,0.0,0.0,,-0.43076073944999393,-0.13291091003948324,,,,,,,,,,-1972400.0,-1.15344230348256,,0.07032916268376148
2024-01-09 00:00:00-05:00,158.82000732421875,161.13999938964844,158.4499969482422,159.22000122070312,1067000,0.0,0.0,,-0.4298505776980335,-0.1922988435711933,,,,,,,,,,-905400.0,-1.6857028582788707,,-0.05759860837204228
2024-01-10 00:00:00-05:00,158.57000732421875,160.02000427246094,158.30999755859375,159.2100067138672,884300,0.0,0.0,,-0.42503618852089176,-0.23884631256113303,,,,,,,,,,-1789700.0,-1.4911449549128355,,-0.006748434226481776
2024-01-11 00:00:00-05:00,159.24000549316406,161.8000030517578,158.5500030517578,161.5399932861328,1255500,0.0,0.0,55.46057627098995,-0.23055263922961444,-0.23718757789482933,,,,,,,77.95517422091139,,2.269282749720982,-534200.0,0.34162853233277485,54.13654527457339,0.12120992806854597
2024-01-12 00:00:00-05:00,161.8699951171875,162.42999267578125,160.72000122070312,161.67999267578125,945800,0.0,0.0,56.04497280723958,-0.06438406509238348,-0.20262687533434018,,,,,,,80.1915881585843,,2.265711103166853,411600.0,0.13004982565839024,57.13156588948701,0.09235320057340209
2024-01-16 00:00:00-05:00,161.25,163.60000610351562,160.25,161.8800048828125,1264900,0.0,0.0,49.62410204887739,0.08249409999305612,-0.14560268026886095,,,,,,,75.21612945780748,77.78763061243438,2.2178551810128346,1676500.0,0.5778241393004696,56.90275155895387,0.13750886300126086
2024-01-17 00:00:00-05:00,160.44000244140625,160.94000244140625,158.3699951171875,160.3800048828125,983600,0.0,0.0,44.08400503191538,0.07697136209708333,-0.1010878717956721,,,,,,,53.60230420825821,69.67000727488333,2.3899993896484375,692900.0,0.7032590823858706,50.862307040868934,0.1690068733917581
2024-01-18 00:00:00-05:00,161.32000732421875,162.22999572753906,158.97999572753906,159.86000061035156,1202800,0.0,0.0,44.55156501983497,0.030285441872905494,-0.07481320906195657,,,,,,,46.10944989226507,58.309294519443576,2.534285409109933,-509900.0,0.9217214457857323,57.99742784733697,0.12116367377123785
2024-01-19 00:00:00-05:00,160.88999938964844,163.14999389648438,159.77999877929688,163.10000610351562,1503900,0.0,0.0,56.20717546322552,0.2518249973699085,-0.009485567775583556,,,,,,,92.79539158348358,64.16904856133561,2.6428560529436385,994000.0,2.669020191913418,59.946500287119406,0.1676751598794313
2024-01-22 00:00:00-05:00,164.97000122070312,165.5399932861328,163.58999633789062,164.42999267578125,875500,0.0,0.0,62.48206214952095,0.5286218685825759,0.09813591949604833,160.59699935913085,,,160.59699935913085,163.9246182220459,157.2693804962158,87.49997852082363,75.46827333219076,2.659998212541853,1869500.0,3.9314744314266425,59.88251127558181,0.15927065636529444
2024-01-23 00:00:00-05:00,165.14999389648438,165.77999877929688,164.13999938964844,165.14999389648438,827000,0.0,0.0,72.70626740439128,0.7968973280949285,0.23788820121582438,160.83499908447266,,,160.83499908447266,164.73239382953486,156.93760433941046,93.09204802505656,91.12913937645459,2.5657130650111606,2696500.0,4.169295376733011,68.096838136732,0.1541771898811922
2024-01-24 00:00:00-05:00,166.1199951171875,168.16000366210938,164.82000732421875,165.89999389648438,1050200,0.0,0.0,79.16021984071989,1.057832262720325,0.40187701351672456,161.03249893188476,,,161.03249893188476,165.5229996883805,156.541998175389,80.34774116847827,86.9799225714528,2.6771414620535716,3746700.0,4.195448200331167,75.12762365055293,0.1266251865757677
2024-01-25 00:00:00-05:00,167.8699951171875,168.52000427246094,166.77000427246094,168.5,1524300,0.0,0.0,82.13336398657631,1.4576212908386879,0.6130258689811172,161.3764991760254,,,161.3764991760254,166.97412147265328,155.7788768793975,99.83132992047675,91.09037303800386,2.6714281354631697,5271000.0,5.835056148718606,75.71859609526905,0.12604998915914606
2024-01-26 00:00:00-05:00,168.5,169.55999755859375,167.3000030517578,167.38999938964844,1123100,0.0,0.0,79.68951406750587,1.6656881867912148,0.8235583325431368,161.6964988708496,,,161.6964988708496,167.9000351186293,155.49296262306993,83.17830080883449,87.7857906325965,2.6899991716657365,4147900.0,3.621398010803193,82.53452222815133,-0.004366838678960124
2024-01-29 00:00:00-05:00,167.94000244140625,168.22000122070312,165.97000122070312,168.02000427246094,1155400,0.0,0.0,80.07615835050268,1.8599781593226794,1.0308422978990452,162.0239990234375,,,162.0239990234375,168.83866798126954,155.20933006560549,86.31117078993056,89.77360050641393,2.6707142421177457,5303300.0,3.9213334264514628,80.78377273144282,0.0062185654363759385
2024-01-30 00:00:00-05:00,166.47999572753906,168.24000549316406,165.67999267578125,166.94000244140625,1280800,0.0,0.0,73.88613697781622,1.9048493232523924,1.2056437029697147,162.3234992980957,,,162.3234992980957,169.45841327066066,155.18858532553074,76.71115451388889,82.06687537088465,2.6614292689732144,4022500.0,3.125770574480006,72.88432246598103,-0.0004007420151388709
2024-01-31 00:00:00-05:00,165.33999633789062,166.85000610351562,164.3300018310547,164.92999267578125,1078800,0.0,0.0,65.74884361858108,1.7579544496061317,1.3161058522969982,162.60699920654298,,,162.60699920654298,169.6796974899809,155.53430092310506,58.62373661617677,73.88202063999874,2.725714547293527,2943700.0,2.837004398580337,71.84469464902854,-0.01446366489270723
2024-02-01 00:00:00-05:00,164.57000732421875,166.3300018310547,162.44000244140625,166.3300018310547,1105500,0.0,0.0,63.90016542860888,1.7345138464622778,1.399787451130054,163.00349960327148,,,163.00349960327148,169.971503823491,156.03549538305197,71.13498639118127,68.82329250708231,2.771428789411272,4049200.0,4.047292128112357,64.67304644035796,0.1120250978104563
2024-02-02 00:00:00-05:00,166.52999877929688,168.25,165.99000549316406,167.0,1120900,0.0,0.0,64.97746412560292,1.7498293093684367,1.4697958227777308,163.4104995727539,,,163.4104995727539,170.31004334676777,156.51095579874004,77.12245755084899,68.96039351940233,2.8107147216796875,5170100.0,2.391167229024592,65.1313493787072,0.045863849351626386
2024-02-05 00:00:00-05:00,165.72000122070312,166.11000061035156,163.6999969482422,164.00999450683594,1530300,0.0,0.0,55.18244804038115,1.503368572197843,1.4765103726617532,163.70049896240235,,,163.70049896240235,170.15275064046446,157.24824728434024,50.40212832106994,66.2198574210334,2.807143075125558,3639800.0,-0.255426739435216,56.413193704925234,-0.0020097685669007
2024-02-06 00:00:00-05:00,164.35000610351562,166.72000122070312,164.0,166.6699981689453,925000,0.0,0.0,64.48637148586334,1.5053341719937237,1.4822751325281474,164.10699920654298,,,164.10699920654298,170.2050079995686,158.00899041351735,72.6843205152797,66.7363021290662,2.750713893345424,4564800.0,0.920378037321438,62.18128408008675,0.08744177298148785
2024-02-07 00:00:00-05:00,168.35000610351562,169.67999267578125,167.50999450683594,169.57000732421875,1406000,0.0,0.0,70.15356940393282,1.7210591281292125,1.5300319316483604,164.62449951171874,,,164.62449951171874,170.732952765025,158.51604625841247,98.88903616797626,73.99182833477529,2.7335706438337053,5970800.0,2.2121841849037867,62.79683267335456,0.14965672352856452
2024-02-08 00:00:00-05:00,170.61000061035156,171.58999633789062,168.32000732421875,169.60000610351562,3063100,0.0,0.0,65.56510771020626,1.8728542627304705,1.5985963978647826,165.14399948120118,,,165.14399948120118,171.07836034641684,159.2096386159855,78.25145834097663,83.27493834141086,2.7264273507254466,9033900.0,0.6528226133623887,66.20595600872714,0.07867701472870554
2024-02-09 00:00:00-05:00,154.88999938964844,158.11000061035156,152.22999572753906,154.91000366210938,6604100,0.0,0.0,36.09816770025793,0.7985869596109865,1.4385945102140234,164.8125,,,164.8125,172.16565193890176,157.45934806109824,13.843015754541579,63.661170087831486,3.7928575788225447,2429800.0,-7.455639986286323,47.56382087089713,0.10691600734746441
2024-02-12 00:00:00-05:00,154.8300018310547,160.0399932861328,154.0,155.27000427246094,3436500,0.0,0.0,35.41916344309466,-0.023458166048442308,1.1461839749615303,164.49200057983398,,,164.49200057983398,172.90276099768735,156.08124016198062,15.70252298079174,35.93233235876998,4.107142857142857,5866300.0,-7.588382142476692,52.4557936729495,0.10557524999162848
2024-02-13 00:00:00-05:00,154.47999572753906,155.57000732421875,151.66000366210938,153.49000549316406,2385100,0.0,0.0,32.22576506918021,-0.8092374900155619,0.755099681966112,164.07250061035157,,,164.07250061035157,173.77025945300716,154.37474176769598,9.18215004302781,12.909229592787042,4.147857666015625,3481200.0,-8.056784923651215,46.32887902636216,0.06016541453488094
2024-02-14 00:00:00-05:00,154.8000030517578,155.97999572753906,153.67999267578125,155.72000122070312,1547000,0.0,0.0,31.49973317029037,-1.2377630847728085,0.35652712861832797,163.8395004272461,,,163.8395004272461,174.11737590767888,153.5616249468133,20.371294784906883,15.085322602908812,4.138570513044085,5028200.0,-5.584182297990573,46.13705325860743,0.09870884777941873
